test_id,gas,oil,water,ch1_p1,ch1_p2,ch1_p3,ch1_p4,ch1_p5,ch1_p6,ch1_p7,ch1_p8,ch1_p9,ch1_p10,ch1_p11,ch1_p12,ch1_p13,ch1_p14,ch1_p15,ch1_p16,ch1_p17,ch2_p1,ch2_p2,ch2_p3,ch2_p4,ch2_p5,ch2_p6,ch2_p7,ch2_p8,ch2_p9,ch2_p10,ch2_p11,ch2_p12,ch2_p13,ch2_p14,ch2_p15,ch2_p16,ch2_p17,ch4_p1,ch4_p2,ch4_p3,ch4_p4,ch4_p5,ch4_p6,ch4_p7,ch4_p8,ch4_p9,ch4_p10,ch4_p11,ch4_p12,ch4_p13,ch4_p14,ch4_p15,ch4_p16,ch4_p17
GOW_00,0.059069664,0.552676277,0.026829027,443.4868637,886.9373915,0.01651634,2273.7154,1227.200431,3410.769645,5684.557717,7958.686026,12505.65107,10231.13958,14778.31272,19325.12581,4264.281267,17051.99509,13288.19858,5343.148444,9095.208444,443.4868637,886.9373915,0.006606536,1227.200431,4654.925751,7758.448521,3410.650727,4174.868406,10861.94156,13963.27757,17067.14388,5684.445406,12505.65107,14959.75133,10231.13958,2273.7154,13292.42016,443.4868637,0.049549021,886.9373915,19444.36718,17189.91975,18315.90474,7606.461853,1227.200431,11407.52253,6913.796264,9157.996964,15212.96995,6266.841299,12045.20192,8743.364147,13023.0915,10150.8074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOW_01c,5.566442423,8.711272242,20.01709414,7.039264296,2272.232233,456.6801165,1340.195322,8750.109421,6250.077214,3408.242645,5045.15072,11250.14163,16250.20274,3750.04831,13750.17053,5680.164371,2725.476951,7545.182927,18750.23494,10225.01202,0.026426145,2454.942597,4653.307149,1340.195322,456.6801165,3408.239342,7756.895985,6250.077214,10858.1395,17064.25022,8750.109421,5045.15072,13961.50371,5680.164371,3750.04831,16250.20274,4210.233194,0.019819609,7644.462649,5740.802463,8898.033069,2454.942597,4550.367406,14749.35297,5062.912392,1340.195322,15841.86595,8442.069762,7220.613714,17675.40436,10320.93562,16437.55089,15116.67969,10926.23637
GOW_01,2.182627204,8.7091362,20.01924333,0.006606536,451.3585516,2456.072315,1337.935887,4956.104522,11250.14163,8750.109421,3416.903814,6250.077214,13750.17383,3750.04831,7544.053209,5694.186744,16250.20604,5307.780352,18750.23494,7972.757948,0.006606536,451.3585516,2456.072315,4655.665683,1337.935887,7758.864733,3416.827839,3750.04831,5044.021002,10863.57338,8750.109421,13967.49915,6250.077214,17072.69007,11250.14163,5694.186744,4215.693496,0.01651634,2456.072315,5630.803636,1337.935887,10226.25404,10945.72896,5044.021002,451.3585516,4333.613561,7979.050674,3574.208743,8750.109421,15840.62062,6891.588393,14823.82515,6035.150076,9799.148087
GOW_02,2.544509416,11.52807528,26.63445222,450.2024078,6.936862985,2277.629773,1350.749264,3416.438053,11250.14163,8750.109421,4949.696182,2751.866759,13750.17383,3750.04831,6250.080517,7550.461549,16250.20604,5693.136304,7971.631534,900.4279384,450.2024078,0.006606536,1350.749264,4656.877982,2449.663975,3416.438053,7761.21666,3750.04831,10866.31839,13970.24416,5050.429342,8750.109421,6250.080517,17074.71167,11250.14163,5693.136304,16250.20604,0.049549021,1350.749264,5631.741764,450.1991045,2449.663975,14785.13397,10255.65974,15956.42329,5145.504004,11011.14357,4539.166024,8908.643166,3750.04831,13710.13492,15148.58265,16387.40728,19379.97988
GOW_03,3.29133624,14.25028292,33.3465235,449.8192287,6.926953181,2275.304272,1340.208535,4954.964895,3412.972925,6250.077214,3750.045007,899.635154,8750.106117,11250.13832,2725.509983,13750.16723,16250.19943,5687.94687,7545.18623,12513.58882,449.8192287,22.4523132,4655.424544,2454.935991,1340.208535,7759.637698,3412.972925,5045.157326,10862.56918,3750.045007,6250.077214,13968.47691,8750.106117,5687.94687,17071.26636,12500.25353,899.6384573,0.01651634,449.8192287,14827.03593,3844.921473,5601.781122,2454.935991,1340.208535,4954.964895,15922.22125,10291.54974,4539.341097,13837.45939,11064.16103,6250.077214,15208.48742,19344.00729,13398.7986
GOW_04,4.026115943,16.99738653,40.00521394,449.4855986,6.821248602,2277.775117,1340.218445,3416.048267,898.9480743,4954.958288,6250.077214,8750.106117,11250.13832,3750.045007,13750.16723,2725.539713,7545.192837,5693.671434,16250.19943,18750.22834,449.4855986,23.9222675,2454.929384,4659.276155,1340.218445,3416.048267,7765.557154,10872.42613,13978.70383,3750.045007,5045.163933,17084.90225,6250.077214,898.9480743,8750.106117,5693.169337,12500.25353,23.9222675,449.4855986,4548.292954,2454.929384,14794.38312,5623.519929,1340.218445,4954.958288,3845.529274,4186.406721,15953.57587,10297.75659,6250.077214,13843.15422,15134.54376,1862.868129,3483.26647
GOW_05,3.259172626,28.25883118,28.73219461,450.7177176,10.60349056,901.4354351,2277.150799,3415.156385,4954.588322,8750.106117,1340.96168,6250.077214,3750.045007,13750.16723,2727.392846,5692.330307,7545.562803,11250.13502,18750.22834,5318.367327,24.64898647,450.7177176,4658.5131,2454.559418,1159.070526,3415.156385,5045.533899,3750.045007,7764.496805,13976.38824,10870.19313,8750.106117,17081.47346,6250.077214,12500.25353,5692.330307,1552.886148,24.64898647,450.7177176,14871.96698,4536.318607,5601.02137,2454.559418,15865.5702,5151.915648,1159.070526,15205.6367,8899.397319,3750.045007,14266.0287,13778.38705,1881.211176,16504.30994,10932.49937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOW_06,2.445828956,23.67807802,23.92002405,450.8234222,11.96113375,901.643541,2277.428274,1340.948467,5045.527292,8750.106117,3416.256373,2727.363117,3750.045007,11250.13502,7454.623832,6250.073911,16250.19613,13750.16723,5693.542606,10248.60065,450.8234222,23.9222675,2454.562722,1340.948467,901.643541,4659.253032,3750.045007,3416.256373,5045.527292,7765.682678,13976.98283,8750.106117,10871.69611,17084.53228,12500.25353,6250.077214,5693.063633,23.9222675,450.8234222,14867.98985,2454.562722,1340.948467,5608.057332,15852.70728,4954.594928,15223.97644,3820.44756,1873.986929,13843.72239,14244.97366,16485.30293,8750.106117,10860.27671,6250.077214
GOW_07,1.896358045,18.9429482,19.06707955,11.96113375,450.8531516,2278.432467,1338.675819,901.6336312,5044.390968,3417.815516,3750.045007,8750.106117,11250.13502,2721.681496,13750.16723,6250.073911,16250.19613,7455.760156,5695.960599,4689.748803,23.9222675,450.8531516,2455.699046,1338.675819,4658.962344,3417.815516,5044.390968,7765.051754,3750.045007,13977.77892,10871.35588,901.6336312,8750.106117,17083.29356,12500.25353,5695.960599,6250.073911,23.9222675,450.8531516,2455.699046,1338.675819,5678.109738,15058.41334,4955.731253,3750.045007,1873.725971,6250.073911,7257.983586,10930.70239,13865.6693,19246.0753,14241.00314,14726.22349,4280.866976
GOW_08,2.533020245,14.41994744,14.91880505,11.96113375,451.9762627,2282.251045,1340.168896,4954.984714,6250.077214,11250.13832,3423.619358,13750.17053,2725.414189,8750.109421,16250.19943,7545.169714,18750.23164,903.9558287,5705.216356,3840.1978,23.92557076,451.9762627,1340.168896,4661.337394,2454.955811,7769.382338,5045.137507,3423.619358,6250.077214,10877.00446,13984.84791,17092.82018,11250.13832,12500.25683,8750.109421,3840.1978,5705.345183,23.92557076,5634.569361,1340.168896,2454.955811,451.979566,4954.984714,14776.01035,6250.077214,8896.338492,11005.75925,3750.045007,4555.249636,10525.84394,7455.016921,5304.163274,14109.40754,16250.19943
GOW_09,2.281824647,17.04725091,11.88714957,453.3801517,6.874100892,2457.961784,3411.585552,1334.153645,11250.13832,8750.106117,6250.077214,4957.993991,13750.16723,3750.045007,16250.19943,5686.351392,7542.160436,7960.066792,18750.22834,5294.540854,23.92557076,453.3801517,2457.961784,4657.713709,1334.153645,3411.585552,3834.182549,7762.825351,10867.61658,5042.131533,6250.077214,11250.13832,4219.601263,8750.106117,17077.32125,13972.97596,12500.25353,23.92557076,2457.961784,453.3801517,5599.50517,1334.153645,10298.44697,6250.077214,3750.045007,14834.96047,5192.611911,4788.179585,4326.300125,15947.19726,10971.79835,13441.71466,8750.106117,8061.364811
GOW_100b,0.056290576,0,0,455.3257766,910.3575623,0.019819609,2281.494597,3422.430181,5703.924778,7985.541596,10266.35572,12548.9437,14830.68604,19394.29955,13303.46628,17109.9179,4183.304953,6844.794297,14196.76907,8742.065963,455.1771295,910.6482498,0.023122877,4653.60114,7756.615207,3422.430181,10859.07102,13961.71843,4217.127115,17064.26343,5703.475534,1551.320399,12489.35274,3879.827107,10266.3326,2281.484687,12082.92855,455.1771295,0.026426145,910.3575623,19299.69726,18305.75049,17328.27713,7601.5565,7193.520309,9152.553178,16501.16192,11090.35925,2874.801185,15205.22048,15994.27544,12239.11367,10702.16909,18828.40348
GOW_10,2.55043595,22.70481311,15.91260359,453.0200954,6.841068211,2276.969119,4955.348074,1160.59003,3414.5651,8750.106117,3750.045007,11250.13502,2723.594088,6250.073911,13750.16723,16250.19613,7544.803051,5691.055246,5349.23967,10243.65236,453.0200954,0.013213072,4656.200812,2455.315867,7760.542793,3414.5651,1339.438874,10864.64033,3750.045007,17072.55133,5044.774147,13968.82376,8750.106117,5691.055246,6250.073911,11250.13502,16250.19613,0.009909804,5606.551041,5130.285848,453.0200954,10287.93597,14755.33849,10970.41428,2455.315867,15942.57268,13822.32712,4411.61363,15111.85361,8858.628384,1160.59003,7931.364696,3792.416027,13404.27872
GOW_118,1.541694665,0.696985184,1.753217206,7.125149266,2458.698413,463.3295951,4958.73062,1332.683691,8750.112724,11250.14493,6250.080517,3401.018398,3750.04831,13750.17714,5668.272606,16250.20934,7541.430414,18750.24155,5289.397666,7934.506104,0.092491506,2458.698413,467.4520737,4641.395565,1332.683691,4046.328335,5041.398207,7735.827741,3400.39408,6250.080517,17018.9492,13924.99599,8750.112724,11250.14493,5668.272606,10830.67943,16056.01352,0.013213072,2458.698413,1332.683691,4958.73062,3750.04831,343.7116511,6250.080517,8750.112724,11250.14493,13750.17714,19680.27008,7458.762827,16950.71359,5289.397666,16250.20934,18328.48689,4080.715356
GOW_119,2.137637115,1.184829043,2.797660198,6.943469522,2262.550354,1332.710117,3393.731388,4958.72071,8750.116027,6250.08382,13750.18374,468.8262332,11250.15154,5656.123185,2700.246589,3832.742324,16250.21595,7541.446931,7917.897272,10181.2305,0.009909804,463.6566187,2541.379214,4638.188091,1332.710117,3393.731388,7731.183346,3832.742324,13915.78318,5041.414724,10823.76569,16300.74604,6250.08382,17008.77843,8750.116027,5655.924989,15833.57805,0.026426145,2541.379214,1332.710117,4958.72071,3667.3576,6250.08382,8750.116027,13750.18374,338.9351255,11250.15154,19963.03973,16749.75927,7541.446931,5289.49346,16250.21595,18344.50444,5836.617057
GOW_11,3.112905673,28.26836493,19.23141946,452.4255072,6.887313964,2281.084991,1346.233696,8750.106117,904.8642274,3750.045007,5048.169907,6250.073911,7451.981218,11250.13502,2740.576189,16250.19613,13750.16723,3419.354839,5702.570438,4663.296232,452.4255072,0.009909804,1346.233696,2451.920107,4657.792987,7763.3803,3750.045007,10868.1418,13973.22371,8750.106117,5048.169907,17080.48908,6250.073911,11250.13502,904.8642274,12500.25353,3419.354839,15002.62114,452.4255072,5637.169033,3831.681975,0.092491506,8849.640192,14648.77837,1346.233696,5171.210037,2451.920107,14229.40536,13859.78948,15781.72335,11134.03506,4533.600017,10517.98217,8215.855356
GOW_120,2.943141867,1.603358999,3.974105393,7.035961028,2458.688503,1332.710117,3401.500675,5041.414724,6250.087124,11250.15484,13750.19035,3750.051614,8750.122634,16250.22586,7541.450234,5669.184307,545.6569457,7936.960432,12472.32439,4710.645277,0.013213072,2458.688503,1332.710117,4639.575464,472.9024661,15800.30093,16531.27452,3401.500675,5041.414724,14944.03768,15465.85825,16146.39093,3750.051614,10826.61641,7733.231372,17014.03393,13920.00145,0.029729413,2458.688503,1332.710117,4958.724014,3750.051614,6250.087124,545.6569457,16814.62885,13750.19035,11250.15484,19858.74235,8750.122634,18336.21323,7621.419051,5289.49346,16250.22586,5836.623664
GOW_121,3.789772039,2.104143486,5.093619843,7.184608092,2458.688503,1332.710117,4958.724014,8750.122634,11250.15814,6250.087124,3667.360904,13750.19365,16250.22916,5664.00148,7458.759524,7932.022046,5289.49346,474.5243707,10198.16305,18998.34011,0.01651634,2458.688503,4635.938566,1332.710117,16546.9254,15771.11986,14947.44005,7725.719741,474.5838295,16103.35926,3667.360904,10816.28709,13907.55474,16998.35662,15412.83419,5041.414724,6250.087124,0.009909804,2458.688503,1332.710117,4958.724014,3750.051614,6250.087124,11250.15814,8750.122634,13750.19365,16674.80482,1666.138694,7458.759524,5289.49346,336.4907071,16250.22916,677.328515,4322.319687
GOW_122,4.91701677,2.603946777,6.36954424,6.999625079,2457.935358,1334.216407,4957.970868,11250.15814,3403.845995,8750.122634,13750.19365,6250.087124,16250.22916,3750.051614,7458.006379,5673.210991,18750.26467,5294.765476,10211.84519,7941.832752,0.013213072,2457.935358,4638.729827,1334.216407,16520.49265,15403.27123,3403.994642,16186.49921,15783.31222,3836.835073,7731.49055,14852.85427,10823.62365,335.4138417,5042.171172,16864.96075,13915.82943,0.023122877,2457.935358,1334.216407,4957.970868,3581.65431,6250.087124,8750.122634,11250.15814,16868.26071,19792.14516,13750.19365,676.9552457,7458.006379,335.7805044,18330.34993,16250.22916,5913.292516
GOW_123,9.426516082,4.901001656,12.00771876,6.999625079,2457.18882,5042.917711,1335.712787,3404.9625,11250.15814,8750.122634,13750.19365,6250.087124,3750.051614,5675.041002,16250.22916,7542.953221,7944.951037,18750.26467,470.9865706,10214.59681,0.009909804,2457.18882,4640.123806,1335.712787,5042.917711,7734.073706,3404.9625,10826.39179,5675.041002,17013.35676,3750.051614,6250.087124,13921.27982,8750.122634,11250.15814,471.1583405,16250.22916,0.013213072,2457.18882,1335.712787,8873.549246,4957.22433,14843.20873,3664.358233,5720.556733,4380.331681,18750.83284,19174.29529,6802.076434,6250.087124,15879.21931,17691.02882,10515.13805,7504.724499
GOW_124,6.957775316,4.793365701,11.70829887,6.831158407,2460.974365,11250.13502,1328.125181,5039.115649,3429.122602,8750.106117,6250.073911,13750.16392,3828.154084,18750.22504,5715.225258,8001.076865,16250.19613,10287.78402,12572.80651,469.3217234,0.072671898,2460.974365,4655.939854,1328.125181,3429.122602,5039.115649,7759.70046,3828.154084,10864.34304,13969.01204,11250.13502,6250.073911,17071.79488,469.3217234,8750.106117,5715.013849,14861.13556,0.006606536,2460.974365,1328.125181,8898.132167,5722.925176,10470.07157,5039.115649,10987.18167,3750.045007,4555.90038,15097.33575,7503.264455,6250.073911,19199.92535,14748.66589,17692.04292,9594.048172
GOW_125,9.925101208,6.530821654,16.13436706,6.751879972,2460.964455,5039.125559,6250.073911,3671.912807,8750.102814,11250.13502,1328.145,13750.16392,16250.19283,18750.22173,5709.305802,10279.55558,465.7343743,7992.907883,6640.731608,4062.570504,0.019819609,2460.964455,4655.830846,7759.743402,1328.145,3671.912807,5039.125559,10863.21993,6250.073911,13967.36701,4177.798405,8750.102814,17071.06486,11250.13502,467.6932123,5709.305802,16250.19283,0.009909804,2460.964455,5609.381942,4559.60995,5057.637073,8899.456778,14879.25399,6844.295504,1328.145,10256.80927,15974.32039,7482.75116,8467.746065,17610.54139,3671.912807,19113.51185,10992.05399
GOW_126,13.51728902,9.727638486,22.43210947,7.012838151,2540.097546,11250.13502,4959.992469,3669.907723,6250.073911,1330.150084,13750.16392,8750.106117,463.0289977,5711.115993,16250.19283,18750.22504,7995.524072,7540.158656,12564.04954,10279.6811,0.059458826,2540.097546,4656.828433,1330.150084,3669.907723,7761.269512,4178.54164,463.3824474,6250.073911,10864.44874,5040.126449,11250.13502,13968.65859,17073.9387,8750.106117,5710.788969,7059.338256,14858.8431,0.019819609,15955.68666,8893.249937,5615.971962,2540.097546,5071.927011,4570.705628,7484.013008,6852.794813,17712.32169,15207.67812,16287.08042,16620.25795,8463.121489,1558.904702,10308.0793
GOW_127,17.99186206,13.04634192,30.94065932,6.973198934,2457.922145,5042.167869,1334.232923,6250.073911,461.1131022,13750.16392,3750.045007,11250.13502,8750.102814,16250.19283,7457.979952,5713.950197,4705.300589,7998.814127,18750.22173,10285.37594,30.87564682,2457.922145,4656.706212,1334.232923,461.1131022,5042.167869,3750.045007,7761.362003,10865.57185,6250.073911,13970.84205,4180.526904,17073.76032,16484.11376,1821.484786,11250.13502,12500.25353,14865.78326,28.60960491,1558.154861,15827.61895,5598.781755,4559.930367,8915.137391,2457.922145,5074.500257,15208.57,6955.919539,755.9297791,16365.26217,14279.06339,5937.766429,3374.139705,17692.8258
GOW_142,2.12216481,3.209031245,2.286148204,0.042942485,2458.711626,5041.384994,8750.112724,11250.14493,1332.657264,6250.080517,13750.17714,3750.04831,471.1979797,16250.20934,7541.417201,18750.24155,5704.165917,7986.14279,4710.82035,10269.22296,0.009909804,2458.711626,1332.657264,4649.098786,5041.384994,3750.04831,7748.165447,6250.080517,471.1979797,10847.59547,11250.14493,8750.112724,17046.93448,13750.17714,16250.20934,5703.749705,16586.65711,2458.711626,0.052852289,1332.657264,4958.743833,3750.04831,6250.080517,8750.112724,11250.14493,13750.17714,470.33913,19362.53863,17233.5328,7541.417201,16250.20934,5289.308477,18307.34928,4080.612954
GOW_143,4.500562409,6.600819703,4.714219512,6.82455187,2458.711626,5041.381691,6250.077214,11250.13832,3422.212166,13750.17053,8750.109421,1167.374942,3832.686168,5703.842196,7458.772737,18750.23164,10267.72658,16250.19943,4710.82035,7984.748811,0.01651634,2458.711626,4651.695155,1131.37923,5041.381691,3421.551512,7752.770203,6250.077214,10853.98399,3832.686168,13954.66925,11250.13832,17057.26711,8750.109421,5704.070122,533.5504682,10267.72658,0.009909804,2458.711626,5041.381691,1332.657264,3832.686168,6250.077214,17340.1755,8750.109421,19261.97393,1879.711493,11250.13832,961.5317915,13750.17053,7600.674527,18302.35473,4710.82035,7236.006943
GOW_144,5.28696708,9.899399265,6.843311724,7.045870832,2460.194794,8750.119331,5039.908433,1329.697536,3402.937596,3750.051614,13750.18705,6250.08382,11250.15154,5672.362051,18750.25476,16250.22256,7940.27361,10208.31069,466.0448815,7460.262511,0.023122877,2460.194794,4636.764383,1329.697536,7727.827226,5039.908433,3402.937596,3750.051614,10818.34173,8750.119331,13910.53429,6250.08382,5672.362051,17000.29895,11250.15154,4173.312567,18750.25476,0.026426145,2460.194794,1329.697536,5039.908433,3750.051614,8750.119331,19891.93028,6250.08382,5664.989157,13750.18705,16786.28681,11250.15484,7624.259861,18339.54623,14847.31139,4511.511063,1867.786695
GOW_145b,7.802267706,14.40258499,10.04233595,7.075600245,2458.70502,1332.667174,11250.13832,8750.106117,3424.669797,6250.077214,5041.388298,13750.16723,16250.19943,5708.265272,3832.696078,7541.417201,10274.02921,467.283607,4710.780711,7991.21661,0.033032681,2458.70502,1332.667174,4654.95548,7758.848216,3424.630158,10861.65087,5041.388298,6250.077214,13965.76823,17067.90363,8750.106117,3832.696078,11250.13832,5708.215723,330.7925696,1828.054986,0.013213072,2458.70502,1590.229594,688.1896604,1167.365033,5740.686849,8882.722421,2020.658639,14858.87283,3584.742865,4546.211895,5070.982276,6250.077214,19200.84035,10318.25997,7453.180304,2849.227283
GOW_145,7.142809866,14.39783989,10.04022888,7.029354492,2458.70502,1332.667174,11250.13832,5041.388298,6250.077214,3423.910045,8750.106117,16250.19943,3832.699381,13750.17053,7458.76613,5705.49383,10270.84816,7988.038866,14835.13554,12553.77308,0.019819609,2458.70502,4653.832369,1332.667174,7756.017316,3423.910045,5041.388298,10858.32118,6250.077214,11250.13832,13962.14455,330.9841592,17063.98265,3832.699381,8750.106117,1801.86007,5705.771305,0.042942485,2458.70502,1590.982739,693.7953064,8891.218427,5041.388298,5713.603353,3667.393936,1980.021835,1084.710658,4479.845936,15081.61219,6250.077214,14738.10534,11250.13832,10313.07054,7465.534527
GOW_146,10.69670454,19.13881004,13.31101094,7.045870832,2460.194794,11250.15154,3414.247986,6250.08382,1329.694233,4960.227001,8750.119331,3829.729743,461.7539363,13750.18705,5689.605111,16250.21925,10242.45657,7539.94064,7965.986248,14794.89183,0.006606536,2460.194794,4639.757144,1329.694233,3414.003544,3829.729743,7733.056299,6250.08382,11250.15154,10826.42482,5690.146847,13918.8321,17013.33364,5039.90513,8750.119331,461.8695506,4172.549512,0.009909804,8873.506303,14856.83471,1562.604363,5669.038964,2460.194794,5069.462773,7532.792368,757.7597896,7038.547487,4555.342128,8460.769562,18673.8799,15957.94279,15216.67292,16405.08637,19077.75067
GOW_147,14.76284882,25.52268706,18.4791765,7.095419854,460.1386382,2460.184884,5039.918343,8750.119331,1329.717356,3413.336284,3750.051614,13750.18705,6250.08382,11250.15484,5688.330049,18750.25476,16250.22256,7964.04723,10237.58095,7539.953853,30.84922068,460.1386382,2460.184884,1329.717356,4639.314506,5039.918343,3412.242903,7732.336187,3750.051614,8750.119331,10825.17949,5688.330049,17011.45739,13915.86576,6250.08382,1821.554155,11250.15484,14840.7577,0.033032681,1561.124499,8895.393758,3422.393845,5711.281156,15862.28345,5331.411932,2460.184884,756.9240628,7473.789394,4564.852237,7013.042954,15214.45642,18693.9869,16416.39346,14462.70197
GOW_148,20.26837312,34.69803045,23.30672525,7.03265776,2717.175838,3420.025402,378.7857517,2274.296776,4895.063431,3054.396567,5578.59218,1794.728314,729.153488,5935.556543,3860.189178,8750.119331,1329.720659,11250.15484,4564.436025,4233.897807,32.70896061,1816.235893,2539.886136,1329.720659,3658.313252,4960.217091,379.3208811,871.1048276,4005.876514,3270.618586,7730.922388,2913.984551,5786.757529,16084.95675,17007.7346,16530.83849,15017.7435,1568.081181,2001.489774,32.70565734,757.4525857,4555.632815,3419.054241,5348.704541,3834.737498,5737.086286,2840.615663,8889.804628,2343.166612,1202.475469,14842.86849,10307.95708,7109.564448,7471.219451
GOW_149,22.32540371,39.50762876,26.29775662,6.8939205,2715.187271,379.3770367,4896.249304,5565.478206,3420.421794,732.7375339,3061.419315,1793.083287,5931.767694,3836.171116,2171.11259,1147.466146,8750.119331,13211.22252,4172.430594,4564.287378,19.2844791,1809.203235,3528.392415,1269.422803,5025.436816,2540.639281,378.7659321,861.6872102,3904.036759,3069.680789,4637.831338,15971.07328,16550.71755,14848.81437,6951.509676,5501.441051,4278.221058,1562.928083,1975.968725,38.57226147,3848.089307,4524.443358,756.5177608,3412.72518,2841.421661,5829.277195,5053.005891,2407.72238,8872.01653,1196.651807,14845.1973,5477.053022,7455.948443,10470.47787
GOW_150b,18.49094272,52.93446736,35.32129976,6.771699581,2710.364499,379.578536,3424.762289,3053.05544,4901.336337,1889.799673,5524.613476,728.2252697,5957.097154,3859.151952,2272.252053,1141.146994,11250.15484,1542.282657,13246.69632,6778.467977,25.14777996,1786.608881,1278.22271,3619.853302,5021.667787,2928.327341,379.578536,3277.628121,3978.178611,4637.603413,16161.73131,2597.729664,860.5607958,5425.492311,14841.48112,7072.775951,5817.23348,1590.041307,3850.414808,1971.251658,28.35525327,755.21297,4466.500732,3399.855647,5590.979436,2859.622668,2309.645047,14827.94763,1199.020251,5061.657151,15821.01903,5949.265105,8882.586987,10463.56413
GOW_150,26.61791399,52.80179703,35.19921357,6.900527036,2721.034055,3426.569176,4897.924061,1894.239266,554.3544506,3061.574569,5585.69751,5917.061545,3768.966127,2382.868591,885.3286999,6781.374853,13219.52364,1545.473614,4238.931987,11233.19917,26.61112772,1770.412958,3542.391665,1199.5752,5041.404814,2458.678594,3015.487372,3894.774395,378.8782432,859.1370873,6967.054856,16103.28989,5814.168047,5413.395743,15012.94386,4638.0956,15682.47996,1561.999865,26.61112772,2000.079278,3852.819587,756.1213687,4459.71582,2842.363092,3411.559126,5744.862179,14835.77307,1197.973115,5334.797782,2343.949486,8879.25399,15823.07696,7572.573626,7085.249091
GOW_151,0.053649579,16.98225839,40.1175973,446.9784181,893.9568362,6.920346645,2462.483959,8750.102814,3674.951814,5037.606056,6250.073911,1325.105994,16250.19283,11250.13502,13750.16392,18750.22173,7769.739091,3034.695876,5704.516063,10269.05119,446.9784181,893.9568362,22.45891973,2462.483959,7553.923374,4657.152153,3767.843015,1237.097022,3422.727475,5037.606056,10867.87423,13971.54895,1926.039828,4164.18894,2958.803292,6250.073911,8750.102814,446.9784181,893.9568362,107.2439018,2462.483959,19518.57841,2010.468057,7313.96407,4795.38071,19988.90763,4374.745855,3580.11829,16499.54663,1589.668038,19125.00723,10932.72399,5593.608837,7953.222421
GOW_152,2.855392855,17.03536798,40.06631878,448.8183384,6.817945334,897.6300703,2282.597888,3423.658997,1340.244871,6250.073911,4954.945075,2725.602475,8750.102814,11250.13502,13750.16392,5706.474901,16250.19283,7454.973979,5315.860146,3840.273775,448.8183384,22.45891973,2454.916171,4657.954848,1340.244871,897.5970376,3423.658997,7763.393513,5045.173843,10868.83218,6250.073911,13972.203,5706.474901,17079.15786,8750.102814,3840.273775,16250.19283,22.462223,448.8183384,4664.624146,2454.916171,1340.244871,14872.22133,5638.183136,5161.197831,4326.835254,3807.587937,6250.073911,15955.67345,8901.385886,14230.14529,15252.82388,13838.38761,10934.43839
GOW_153,6.057896743,16.98456454,40.12033956,7.01614142,450.9093071,2282.469061,4954.948378,1159.790639,8750.106117,3750.045007,11250.13502,6250.073911,7545.202746,2725.592565,16250.19613,13750.16723,5705.398036,18750.22504,7986.971911,10269.23287,450.9093071,23.9222675,4659.83771,2545.141636,1159.790639,7766.690175,3423.391432,10872.64085,6250.073911,5045.173843,8750.106117,13980.36207,4218.960428,17085.85359,1794.510299,3840.270472,12500.25353,23.9222675,4401.053082,3804.093079,450.9093071,14753.39617,1568.15055,5601.539984,2454.916171,1159.790639,4954.948378,15111.97253,14308.3799,1973.0123,2806.403716,13856.4664,3422.790238,10217.14693
GOW_154,9.901889013,16.8382486,40.2665382,6.953379326,453.2414144,2280.681993,1341.744555,4954.195233,8750.106117,11250.13502,3750.045007,2729.351684,6250.073911,16250.19613,5700.723911,7545.955891,13750.16392,10045.9848,18750.22504,3419.444027,30.77985205,453.2414144,2454.166329,1341.744555,4659.17045,7765.940333,3421.079145,13979.08371,1785.614598,10872.45917,5045.923685,17085.58272,8750.106117,6250.073911,5700.723911,11250.13502,4178.994188,0.006606536,14846.47566,1561.008884,2454.166329,4542.320645,15935.84723,5585.932042,3809.193325,8883.762951,19232.92499,2003.987045,5090.289878,10336.71863,1158.287652,15186.1309,17702.90737,19958.34249
GOW_155,14.2439846,16.91555663,40.18838592,6.857584551,455.5867347,2585.058327,1344.747226,6250.073911,11250.13502,3750.045007,8750.106117,3418.453047,4952.695549,13750.16392,7547.455575,5331.616735,10047.48448,5699.006212,18750.22504,1898.919996,30.63781152,455.5867347,4657.915208,1344.747226,2452.663342,1753.050981,7762.987211,3750.045007,10868.00967,6250.073911,3418.453047,13972.8108,17078.77799,8750.106117,11250.13502,4210.266227,5047.426672,28.31231078,1565.841565,14868.91806,15804.55223,5615.684578,4546.562041,5063.341817,8887.822667,3374.628589,756.9934315,1969.642966,16400.10504,2452.663342,1155.284981,19249.56025,15203.27156,17698.56027
GOW_156,19.06126485,16.75921894,40.34457918,6.758486509,457.7966211,2281.84144,1344.740619,3422.743992,11250.13502,8750.106117,4952.698853,6250.073911,7547.452272,2736.843496,13750.16392,5331.596915,5704.430178,18750.22504,16250.19613,10047.48118,30.6609344,457.8131374,1344.740619,2452.666646,4658.225716,3422.760508,1785.637721,7763.406726,10869.41025,5047.423368,17080.65094,6250.073911,13973.90418,8750.106117,5705.477314,11250.13502,4177.669577,28.61621145,14782.97033,1563.037091,15815.81638,5609.771728,5060.517523,2006.75188,4558.658609,15124.77269,3436.135441,755.0213804,8888.35119,2452.666646,16370.25011,17702.12119,3025.040424,6948.070974
